Cys,"Cys;52-90-4;cysteine;Cystein;Half-cystine;(R)-Cysteine;Thioserine;(R)-2-Amino-3-mercaptopropanoic acid;L-(+)-Cysteine;L-Cystein;(2R)-2-amino-3-sulfanylpropanoic acid;beta-Mercaptoalanine;Half cystine;FREE CYSTEINE;Cysteine, L-;L-Cys;L-Alanine, 3-mercapto-;L-2-Amino-3-mercaptopropionic acid;H-Cys-OH;L-Zystein;Cisteinum [Latin];Cisteina [Spanish];cisteina;Polycysteine;Cisteinum;Cysteinum;(R)-2-Amino-3-mercaptopropionic acid;L Cysteine;alpha-Amino-beta-thiolpropionic acid;L-2-Amino-3-mercaptopropanoic acid;Cysteinum [INN-Latin];Cisteina [INN-Spanish];beta-Mercaptoalanine, L-;Cysteine [INN];(2R)-2-amino-3-mercaptopropanoic acid;2-Amino-3-mercaptopropionic acid;CCRIS 912;FEMA No. 3263;HSDB 2109;alpha-Amino-beta-thiolpropionic acid, L-;b-Mercaptoalanine;AI3-26559;alpha-Amino-beta-mercaptopropanoic acid, L-;alpha-Amino-beta-mercaptopropionic acid, L-;NSC-8746;Propanoic acid, 2-amino-3-mercapto-, (R)-;2-Amino-3-mercaptopropanoic acid, (R)-;UNII-K848JZ4886;3-mercapto-L-Alanine;CHEBI:17561;Cysteine HCl;H-Cys-OH HCl H;(R)-(+)-Cysteine;EINECS 200-158-2;MFCD00064306;CHEMBL863;E920;Cys;XUJNEKJLAYXESH-REOHCLBHSA-N;K848JZ4886;(2R)-2-amino-3-sulfanyl-propanoic acid;L-Cysteine, 98+%;E 920;L-Cysteine-1-13C;4371-52-2;(+)-2-Amino-3-mercaptopropionic acid;L-Cysteine hydrochloride hydrate;(2R)-2-amino-3-mercaptopropanoate;345909-32-2 (.xH2O);l-cycteine;racemic cysteine;2-amino-3-mercaptopropanoate;1ssq;Ecolan (TN);L-Cysteine, 97%;.beta.-Mercaptoalanine;PubChem23844;1xt8;beta-Mercapto-L-alanine;L-Cysteine, homopolymer;L-Cysteine (JP17);AC1L1LAT;Acetylcysteine Impurity B;bmse000034;bmse000975;Epitope ID:140791;EC 200-158-2;AC1Q28DY;2-Amino-3-mercaptopropionate;KSC235S5H;AC1Q4U93;AC1Q4U94;GTPL4782;L-Cysteine, >=97%, FG;L-2-Amino-3-mercaptopropanoate;2-amino-3-mercapto-, (R)-;DTXSID8022876;CTK1D5953;L-Cysteine from non-animal source;L-Cysteine, Cell Culture Reagent;AIDS002953;ZINC895042;(R)-2-Amino-3-mercaptopropanoate;2-Amino-3-sulfhydrylpropanoic acid;BCP29196;HY-Y0337;KS-00000A9O;KS-000048JC;STR02584;(R)-2-amino-3-mercapto-Propanoate;ANW-31581;BDBM50109609;AKOS015854128;AM81648;CS-W009027;DB00151;LS-2329;MCULE-6337217524;RP17845;RP17846;RTC-066667;(2R)-2-Amino-3-mercaptopropionic acid;(R)-2-amino-3-mercapto-Propanoic acid;(2R)-2-Amino-3-sulphanylpropanoic acid;NCGC00248803-01;.alpha.-Amino-.beta.-thiolpropionic acid;202114-66-7;62488-11-3;AJ-24137;AN-24407;AN-24408;SC-09426;L-Cysteine, BioUltra, >=98.5% (RT);AB0061707;AB1006949;ST2419442;TC-066667;E-920;FT-0627748;FT-0659738;L-Cysteine, SAJ special grade, >=98.5%;L-Cysteine, Vetec(TM) reagent grade, 97%;(R)?-?2-?Amino-?3-?mercaptopropionic acid;A-7785;C-9615;C00097;D00026;M03086;Propanoic acid,  2-amino-3-mercapto-, (R)-;X-2941;85353-EP2280004A1;85353-EP2280020A1;85353-EP2280021A1;85353-EP2289892A1;85353-EP2305808A1;064C306;Q-201286;Q-201328;BBAE7AE6-FC21-4D37-808D-C7F7A2BA637F;F0001-2369;F8880-8973;L-Cysteine, certified reference material, TraceCERT(R);UNII-5CM45Q5YAF component XUJNEKJLAYXESH-REOHCLBHSA-N;L-Cysteine, produced by Wacker Chemie AG, Burghausen, Germany, >=98.0%;L-Cysteine, from non-animal source, BioReagent, suitable for cell culture, >=98%;FCY;L-Cysteine, PharmaGrade, from non-animal source, Ajinomoto, manufactured under appropriate GMP controls for Pharma or Biopharmaceutical production, suitable for cell culture;Cys;L-cysteinium;L-cysteine cation;L-cysteinium(1+);AC1NUTZV;Cys;CHEBI:32445;(1R)-1-carboxy-2-mercaptoethanaminium;(1R)-1-carboxy-2-sulfanylethanaminium;LS-190246;(R)-2-Aminio-3-mercaptopropanoic acid anion;(R)-1-Hydroxy-3-mercapto-1-oxopropane-2-aminium;[(2R)-1-hydroxy-1-oxo-3-sulfanylpropan-2-yl]azanium;(2R)-2-ammonio-3-mercaptopropanoate;4371-52-2;(2R)-2-azaniumyl-3-sulfanyl-propanoate;2yln;L-cysteine zwitterion;Cys;AC1O4WC1;CHEBI:35235;(2R)-2-ammonio-3-sulfanylpropanoate;(2R)-2-azaniumyl-3-sulfanylpropanoate;CJ-04446;ZB014963;A826407;A829302",,,,,,,,,,
NADPH,NADPH,,,,,,,,,,
nicotinamide adenine dinucleotide phosphate,nicotinamide adenine dinucleotide phosphate;NADP+,44415115,53442183,71717786,,,,,,,
NAD,NAD;nicotinamide adenine dinucleotide;NAD+;Nicotineamide adenine dinucleotide,,,,,,,,,,
penicillin G,penicillin G,,,,,,,,,,
Ser,"Ser;serine;56-45-1;(S)-2-Amino-3-hydroxypropanoic acid;(S)-Serine;beta-Hydroxyalanine;H-Ser-OH;L-ser;L-(-)-Serine;Polyserine;Serine, L-;(2S)-2-amino-3-hydroxypropanoic acid;L-3-Hydroxy-alanine;2-Amino-3-hydroxypropionic acid;Poly-L-serine;beta-Hydroxy-L-alanine;L-Serin;Serinum [Latin];Serina [Spanish];L-2-Amino-3-hydroxypropionic acid;Serine (VAN);L-3-Hydroxy-2-aminopropionic acid;Serine [USAN:INN];3-Hydroxyalanine;SER (IUPAC abbrev);(S)-(-)-Serine;(S)-2-Amino-3-hydroxypropionic acid;(-)-Serine;alpha-Amino-beta-hydroxypropionic acid;HSDB 680;2-Amino-3-hydroxypropanoic acid, (S)-;(S)-alpha-Amino-beta-hydroxypropionic acid;Propanoic acid, 2-amino-3-hydroxy-, (S)-;MFCD00064224;b-Hydroxy-L-alanine;BRN 1721404;ser;UNII-452VLY9402;CHEBI:17115;EINECS 200-274-3;NSC 118365;MTCFGRXMJLQNBG-REOHCLBHSA-N;(S)-a-Amino-b-hydroxypropionic acid;Serine (L-Serine);452VLY9402;(S)-2-amino-3-hydroxy-Propanoic acid;L-Serine, 99%;(S)-(+)-2-Amino-3-hydroxypropionic acid;Serinum;Serene;Serina;.beta.-Hydroxyalanine;polyserine, (DL)-isomer;Protein serine;rac-serine;Racemic serine;2-Amino-3-hydroxypropionate;3h-l-serine;L-Serine;;H-Ser;Serine (USP);3-hydroxy-L-Alanine;L-Serine,(S);L-Serine, homopolymer;PubChem10994;Tocris-0226;Tocris-0227;L-Serine (JP17);AC1L1LHF;L-Alanine, 3-hydroxy-;Lopac-S-4250;(L)-SERINE;bmse000048;bmse000809;bmse000867;bmse000885;Epitope ID:150900;EC 200-274-3;SCHEMBL1775;GTPL726;25821-52-7;4-04-00-03118 (Beilstein Handbook Reference);KSC269O8R;CHEMBL11298;L-3-Hydroxy-2-aminopropionate;L-Serine, Cell Culture Reagent;(S)-a-Amino-b-hydroxypropionate;CTK1G9788;(S)-b-Amino-3-hydroxypropionate;(S)-2-Amino-3-hydroxypropanoate;Pharmakon1600-01301010;ZINC895034;(S)-2-amino-3-hydroxy-Propanoate;ACT08366;HY-N0650;L-2-Amino-3-hydroxypropanoic Acid;L-Serine, Vetec(TM), 98.5%;(S)-beta-Amino-3-hydroxypropionate;l-2-Amino-3-hydroxy-propanoic acid;L-Serine, >=99.0% (NT);ANW-32514;BDBM50357212;NSC760115;(S)-b-Amino-3-hydroxypropionic acid;AKOS015854115;(S)-alpha-Amino-beta-hydroxypropionate;AC-1190;CS-W020136;DB00133;EBD2198140;MCULE-5604658333;NSC-760115;RP09655;RP18847;RTC-066532;VC30786;(S)-beta-Amino-3-hydroxypropionic acid;L-Serine, tested according to Ph.Eur.;(2S)-2-amino-3-hydroxy-propanoic acid;(2S)-2-amino-3-hydroxypropanoic acid.;NCGC00015952-01;NCGC00024507-01;NCGC00024507-02;AJ-24136;AN-24441;BC676679;BP-13282;BR-73019;L-Serine, BioUltra, >=99.5% (NT);SC-09827;TL806218;2-Amino-3-hydroxypropanoic acid-, (S)-;AB0008559;AB1002443;DB-029983;LS-144975;Propanoic acid, 2-amino-3-hydroxy-, (S);ST2408299;TC-066532;AM20100375;FT-0627627;FT-0693445;S0035;L-Serine, ReagentPlus(R), >=99% (HPLC);L-Serine, Vetec(TM) reagent grade, >=99%;C00065;D00016;M-6047;88848-EP2289892A1;88848-EP2305825A1;064S224;SR-01000597708;.alpha.-Amino-.beta.-hydroxypropionic acid-, (S)-;SR-01000597708-1;L-Serine, certified reference material, TraceCERT(R);F1905-7047;Serine, European Pharmacopoeia (EP) Reference Standard;Z1270387256;3AB40D3A-043A-488F-8361-D1BF309F842C;UNII-00PAR1C66F component MTCFGRXMJLQNBG-REOHCLBHSA-N;L-Serine, United States Pharmacopeia (USP) Reference Standard;L-Serine, Pharmaceutical Secondary Standard; Certified Reference Material;L-Serine, from non-animal source, meets EP, USP testing specifications, suitable for cell culture, 98.5-101.0%;L-Serine, PharmaGrade, Ajinomoto, EP, USP, JP, Manufactured under appropriate controls for use in pharma or biopharmaceutical production, suitable for cell culture;L-Serine, PharmaGrade, Ajinomoto, EP, USP, manufactured under appropriate GMP controls for Pharma or Biopharmaceutical production, suitable for cell culture",,,,,,,,,,
adenosine 5'-triphosphate,adenosine 5'-triphosphate;ATP,,,,,,,,,,
aspartate,"aspartate;aspartic acid;56-84-8;H-Asp-OH;L-aspartate;Asparagic acid;L-Aminosuccinic acid;(S)-2-Aminosuccinic acid;(2S)-2-aminobutanedioic acid;Aspatofort;L-Asparagic acid;Asparaginic acid;L-Asparaginic acid;(S)-Aspartic acid;(2S)-Aspartic acid;aspartate;(S)-Aminobutanedioic acid;L-Aspartinsaeure;L-Asparaginsaeure;L-Asparaginsyra;Aspartic acid, L-;Acidum asparticum;L-(+)-Aspartic acid;L-Asp;L-2-Aminobutanedioic acid;Aspartate, L-;Asparaginsaeure [German];aspartate;Aminosuccinic acid;Butanedioic acid, amino-, (S)-;Aspartic acid (VAN);Asparagic acid (VAN);Asparaginic acid (VAN);Acide aspartique [INN-French];Acido aspartico [INN-Spanish];(L)-ASPARTIC ACID;(+)-Aspartic acid;(S)-(+)-Aminosuccinic acid;FEMA No. 3565;CCRIS 6181;Acidum asparticum [INN-Latin];HSDB 1430;L( )-Aminobernsteinsaeure;AI3-04461;NSC 3973;25608-40-6;Aspartic Acid [USAN:INN];MFCD00002616;BRN 1723530;Beta-L-Aspartic Acid;Calcium diaspartate;EINECS 200-291-6;(S)-(+)-Aspartic acid;(S)-2-aminobutanedioic acid;Calcium dihydrogen di-L-aspartate;CHEMBL274323;asp;CHEBI:17053;UNII-Z4FZM6CA61;CKLJMWTZIZZHCS-REOHCLBHSA-N;6899/3/2;(S)-Aspartate;(+)-Aspartate;L-Aspartic acid-13C4;1-Amino-1,2-carboxyethane;39162-75-9;(S)-Aminobutanedioate;(2S)-2-azanylbutanedioic acid;l(+)-aspartic acid;L(+)-Aspartic acid, 98+%;Asparaginsaeure;Polysuccinimide;Acido aspartico;Z4FZM6CA61;Acide aspartique;Polyaspartic acid;L-Aspartic acid homopolymer;L-Aspartic acid, homopolymer;Poly-DL-succinimide;4-04-00-02998 (Beilstein Handbook Reference);L(+)-Aminobernsteinsaeure;Aminosuccinate;Asparagate;Asparatate;L-Asparagate;L-Aminosuccinate;Aspartic acid [USAN:USP:INN];(L)-Aspartate;L- Aspartic acid;alpha-Aminosuccinate;(2S)-Aspartate;EINECS 254-327-0;L-(+)-Aspartate;[3H]-L-aspartate;L-[14C]aspartate;L-Aspartic acid, 2;[3H]L-aspartic acid;(R)-2-aminosuccinate;(S)-2-aminosuccinate;Tocris-0214;[3h]-l-asp;(S)-amino-Butanedioate;alpha-Aminosuccinic acid;(S)-Aminosuccinic Acid;(S)-(+)-Aspartate;[3H]-L-aspartic acid;L-Aspartic acid (9CI);2-Amino-3-methylsuccinate;Biomol-NT_000168;bmse000031;bmse000875;Aspartic acid (USP/INN);EC 200-291-6;AC1L1LI6;L-Aspartic acid (JP17);SCHEMBL3231;(S)-amino-Butanedioic acid;L-Aspartic acid, >=98%;L-Aspartic acid, 99.0%;Lopac0_000133;Aspartic acid, L- (8CI);KSC269K5J;DL-Aspartic acid, homopolymer;L-Aspartic acid (H-Asp-OH);AC1Q4U77;BPBio1_001128;GTPL3309;GTPL4534;DTXSID7022621;aspartic acid (L-aspartic acid);BDBM18125;CTK1G9554;L-Aspartic acid, >=98%, FG;HMS3260K08;ZINC895032;.alpha.-Aminosuccinic acid, (L)-;Tox21_500133;ANW-32591;PDSP1_000819;PDSP2_000806;AKOS006239578;AKOS015853957;AM81585;CCG-204228;DB00128;LP00133;LS-2569;MCULE-6700641640;RP16381;RP20039;RTC-066533;L-Aspartic acid (H-Asp-OH) USP grade;NCGC00024499-01;NCGC00024499-02;NCGC00024499-03;NCGC00024499-04;NCGC00024499-05;NCGC00024499-06;NCGC00260818-01;27881-03-4;AJ-24135;AN-23565;BP-13291;SC-05405;SC-91380;TL806193;L-Aspartic acid, Vetec(TM) reagent grade;AB1002629;DB-029944;ST2414603;TC-066533;A0546;EU-0100133;FT-0627708;FT-0655880;FT-0693446;L-Aspartic acid, BioXtra, >=99% (HPLC);V1940;L-Aspartic acid, BioUltra, >=99.5% (T);A 9256;C-4546;C00049;D00013;M03000;L-Aspartic acid, SAJ special grade, >=99.0%;A817928;A824434;L-Aspartic acid, reagent grade, >=98% (HPLC);SR-01000597734;I04-1073;I04-1122;I14-2732;SR-01000597734-3;(S)-(+)-Aminosuccinic acid; (S)-Aminobutanedioic acid;F8889-8684;Z1270403519;A4B5FB11-A4B6-4D75-9860-2ACF670700B9;UNII-28XF4669EP component CKLJMWTZIZZHCS-REOHCLBHSA-N;UNII-30KYC7MIAI component CKLJMWTZIZZHCS-REOHCLBHSA-N;Aspartic acid, European Pharmacopoeia (EP) Reference Standard;L-Aspartic acid, certified reference material, TraceCERT(R);Aspartic acid, United States Pharmacopeia (USP) Reference Standard;L-Aspartic acid, BioReagent, suitable for cell culture, suitable for insect cell culture;L-Aspartic acid, Pharmaceutical Secondary Standard; Certified Reference Material;L-Aspartic acid, from non-animal source, meets EP, USP testing specifications, suitable for cell culture, 98.5-101.0%;L-Aspartic acid, PharmaGrade, Ajinomoto, EP, JP, USP, manufactured under appropriate GMP controls for Pharma or Biopharmaceutical production, suitable for cell culture;aspartate;(S)-2-Aminobutanedioate;(2S)-2-aminobutanedioate;(S)-Aspartate;(+)-Aspartate;(S)-Aminobutanedioate;17090-93-6;L-aspartate(2-);AC1NUTDI;L-aspartic acid dianion;(2S)-2-aminosuccinate;CHEBI:29993;CTK4D3747;CKLJMWTZIZZHCS-REOHCLBHSA-L;L-Aspartic acid, sodiumsalt (1:?);LS-190242;(2S)-2-ammoniobutanedioate;(2S)-2-azaniumylbutanedioate;aspartate;2nwl;L-aspartate(1-);hydrogen L-aspartate;AC1NUT1U;L-aspartic acid monoanion;(2S)-2-ammoniosuccinate;CHEBI:29991;2v25;CJ-04444;ZB014959;FT-0653860;FT-0657391;A831202",,,,,,,,,,
glutamine,"glutamine;L-Glutamine;56-85-9;Levoglutamide;L-(+)-Glutamine;H-Gln-OH;Glutamic acid amide;Stimulina;Cebrogen;glumin;Levoglutamid;Glavamin;glutamic acid 5-amide;L-Glutamide;2-aminoglutaramic acid;(S)-2,5-Diamino-5-oxopentanoic acid;Miglu-P;Polyglutamine;Saforis;L-2-Aminoglutaramidic acid;L-Glutamic acid gamma-amide;L-Glutamin;Glumin (amino acid);Glutamine (VAN);L-2-Aminoglutaramic acid;L-Glutamic acid 5-amide;(2S)-2-amino-4-carbamoylbutanoic acid;Levoglutamida;Levoglutamidum;2-Aminoglutaramic acid, L-;(2S)-2,5-diamino-5-oxopentanoic acid;Levoglutamidum [INN-Latin];Levoglutamida [INN-Spanish];FEMA No. 3684;Levoglutamina;Pentanoic acid, 2,5-diamino-5-oxo-, (S)-;GLUTAMINE, L-;L-Glutamid;2,5-Diamino-5-oxopentanoic acid, (S)-;AI3-24392;Glutamine [USP];MFCD00008044;NSC 27421;Nutrestore;UNII-0RH81L854J;BRN 1723797;L-Glutaminsaeure-5-amid;EINECS 200-292-1;CHEMBL930;N-(2)-L-alanyl-L-glutamine;CHEBI:18050;ZDXPYRJPNDTMRX-VKHMYHEASA-N;d(-)-glutamine;0RH81L854J;Glutamine (USP);gln;L-gln;Glutamine (L-Glutamine);Poly(glutamine);Levoglutamide [DCF:INN];L(+)-Glutamine, 99%;gamma-Glutamine;.gamma.-Glutamine;Glutamine [USAN];GLUTAMINE (D);L-Glutamic acid .gamma.-amide;Glutamine [USAN:USP:INN];L(+)-Glutamine, specified according to the requirements of USP;laevo-glutamine;AES-14;CCRIS 9428;3h-l-glutamine;HSDB 8165;1wdn;(S)-glutamine;[3H]glutamine;Nutrestore (TN);S(+)Glutamine;[14C]glutamine;[3H]-glutamine;L-Glutamine Powder;Cebrogen, Stimulina;L-Glutamine,(S);[14C]-glutamine;H-Gln;L-Alanyl-L-glutamide;L-Glutamine [JAN];Spectrum_000131;L-Glutamine  [JAN];L-Glutaminsaure-5-amid;SpecPlus_000380;L-Glutamine (JP17);GLUTAMINE (L);L-Glutamine, homopolymer;Spectrum2_001377;Spectrum3_001416;Spectrum4_001709;Spectrum5_000418;L-Glutamine, 98.5%;bmse000038;bmse001014;AC1L1LI9;AC1Q4U8A;SCHEMBL7453;Lopac0_000549;BSPBio_003092;GTPL723;KBioGR_002038;KBioSS_000591;26700-71-0;4-04-00-03038 (Beilstein Handbook Reference);KSC269S9J;DivK1c_006476;SPECTRUM1500987;S(+)-Glutamic acid 5-amide;SPBio_001334;Glutamine Fuel Mega (Twinlab);L-[3,4-3H(N)]glutamine;AC1Q5J69;GTPL4633;GTPL4634;DTXSID1023100;SCHEMBL19240116;BDBM18121;CTK1G9994;Glutamine Fuel Powder (Twinlab);KBio1_001420;KBio2_000591;KBio2_003159;KBio2_005727;KBio3_002312;HMS3261N19;HMS3264C03;L-Glutamine, Cell Culture Reagent;Pharmakon1600-01300018;Pharmakon1600-01500987;(S)-2,5-Diamino-5-oxopentanoate;HY-N0390;KS-00000AA5;KS-000010SX;ZINC1532526;(2S)-2-amino-4-carbamoylbutanoate;Tox21_500549;ANW-32592;CCG-38853;EBD968977;NSC759628;NSC760081;s1749;AKOS015854078;(S)-2-Amino-4-carbamoyl-butyric acid;AM81759;CS-1947;DB00130;LP00549;MCULE-8718820108;NE10548;NSC-759628;NSC-760081;RP21049;RTC-066534;SDCCGMLS-0066691.P001;L-Glutamine Power (Champion Nutrition);NCGC00093936-01;NCGC00093936-02;NCGC00093936-03;NCGC00093936-04;NCGC00093936-05;NCGC00261234-01;(2S)-2,5-diamino-5-oxo-pentanoic acid;AJ-26776;AS-11765;BP-13284;LS-71898;SBI-0050532.P003;AB0004431;AB1002635;L-Glutamine, BioUltra, >=99.5% (NT);ST2407066;TC-066534;EU-0100549;FT-0627836;G0063;L-Glutamine, SAJ special grade, >=99.0%;C00064;D00015;G 3126;M02960;16575-EP2269996A1;16575-EP2270004A1;16575-EP2275412A1;16575-EP2277861A1;16575-EP2277876A1;16575-EP2281563A1;16575-EP2281815A1;16575-EP2281824A1;16575-EP2284157A1;16575-EP2284171A1;16575-EP2286812A1;16575-EP2289876A1;16575-EP2289883A1;16575-EP2289892A1;16575-EP2289893A1;16575-EP2292611A1;16575-EP2292614A1;16575-EP2295055A2;16575-EP2295401A2;16575-EP2295411A1;16575-EP2295416A2;16575-EP2295417A1;16575-EP2295429A1;16575-EP2298312A1;16575-EP2298748A2;16575-EP2298780A1;16575-EP2301533A1;16575-EP2301940A1;16575-EP2302382A2;16575-EP2302383A2;16575-EP2305640A2;16575-EP2305652A2;16575-EP2305663A1;16575-EP2305688A1;16575-EP2305689A1;16575-EP2305695A2;16575-EP2305696A2;16575-EP2305697A2;16575-EP2305698A2;16575-EP2308844A2;16575-EP2308845A2;16575-EP2308846A2;16575-EP2311453A1;16575-EP2311806A2;16575-EP2316459A1;29474-EP2272827A1;29474-EP2277867A2;29474-EP2280003A2;29474-EP2292088A1;29474-EP2292611A1;29474-EP2295410A1;29474-EP2301939A1;29474-EP2311842A2;AB00173347-03;AB00173347_04;L-Glutamine, ReagentPlus(R), >=99% (HPLC);L-Glutamine, Vetec(TM) reagent grade, >=99%;008G044;141066-EP2269996A1;141066-EP2292625A1;Glutamine Express (Genetic Evolutionary Nutrition);7FBA778C-D6B8-495C-BFE7-1CB8EC4ABEAB;I14-2733;J-521645;Q-100459;BRD-K83896451-001-01-8;Earthlink Science Glutamine Chews Chocolate (Amerifit);F0001-1471;L-Glutamine, certified reference material, TraceCERT(R);Z1250208676;(S)-2,5-Diamino-5-oxopentanoic acid; L-Glutamic acid 5-amide;Glutamine, United States Pharmacopeia (USP) Reference Standard;UNII-5L555N1902 component ZDXPYRJPNDTMRX-VKHMYHEASA-N;L-Glutamine, gamma-irradiated, BioXtra, suitable for cell culture;L-Glutamine, Pharmaceutical Secondary Standard; Certified Reference Material;L-Glutamine Solution 200 mM, 29.23 mg/mL in saline, solution, suitable for cell culture;L-Glutamine solution, 200 mM, Hybri-Max(TM), sterile-filtered, suitable for hybridoma;Proteinogene aminos?uren und stereoisomer D-formen und ihre salze mit gegenionen der WGK 1;184161-19-1;L-Glutamine solution, 200 mM, solution, sterile-filtered, BioXtra, suitable for cell culture;L-Glutamine, meets USP testing specifications, cell culture tested, 99.0-101.0%, from non-animal source;L-Glutamine, PharmaGrade, Ajinomoto, USP, Manufactured under appropriate GMP controls for pharma or biopharmaceutical production, suitable for cell culture",,,,,,,,,,
lysine,"lysine;L-Lysine;56-87-1;h-Lys-oh;lysine acid;(S)-Lysine;Aminutrin;L-(+)-Lysine;(2S)-2,6-diaminohexanoic acid;alpha-Lysine;Lysinum;(S)-2,6-Diaminohexanoic acid;Lysinum [Latin];L-lys;Lisina [Spanish];(S)-2,6-Diaminocaproic acid;L-Norleucine, 6-amino-;Lysine, L-;(S)-alpha,epsilon-Diaminocaproic acid;Lysine [USAN:INN];L-Lysin;LYS (IUPAC abbreviation);L-2,6-Diaminocaproic acid;lysin;lysina;Hexanoic acid, 2,6-diamino-, (S)-;lys;a-Lysine;2,6-Diaminohexanoic acid, (S)-;Enisyl;BRN 1722531;CHEBI:18019;AI3-26523;HSDB 2108;6-ammonio-L-norleucine;EINECS 200-294-2;L-Lysine base;Poly-L-lysine;KDXKERNSBIXSRK-YFKPBYRVSA-N;MFCD00064433;L-Lysine, 98%;26714-32-9;L-2,6-Diaminocaproate;25104-18-1;Gidrolizin;Hydrolysin;Hydrolysine;Lisina;L-LYSINE, MONOACETATE;(+)-S-Lysine;3H-Lysine;L-Lysine, homopolymer;Lysine homopolymer, L-;(S)-(+)-Lysine;L-Lysine, labeled with tritium;Ketporofen lysine;.alpha.-Lysine;1ozv;1yxd;3h-l-lysine;6-amino-Aminutrin;NCGC00164527-01;H-Lys;(-)-lysine;6-amino-L-Norleucine;PubChem23203;a,e-Diaminocaproic acid;Lysine (USAN/INN);L-2,6-Diainohexanoate;D-2,6-Diaminohexanoate;AC1L1LIC;(S)-a,e-Diaminocaproate;L-103;DSSTox_CID_3232;L-Lysine, >=97%;bmse000043;bmse000914;Epitope ID:136017;AC1Q54DS;AC1Q54DT;AC1Q54DU;(S)-2,6-Diaminohexanoate;L-2,6-Diainohexanoic acid;CHEMBL8085;DSSTox_RID_76935;DSSTox_GSID_23232;GTPL724;(S)-2,6-diamino-Hexanoate;(S)-a,e-Diaminocaproic acid;12798-06-0;4-04-00-02717 (Beilstein Handbook Reference);L-Lysine, analytical standard;L-Lysine, >=98%, FG;(2S)-2,6-Diaminocaproic acid;DTXSID6023232;CTK1A7484;(S)-2,6-diamino-Hexanoic acid;L-Lysine, >=98% (TLC);BDBM217367;(2S)-2,6-Diamino-hexanoic acid;ACT02654;HY-N0469;L-H2N(CH2)4CH(NH2)COOH;ZINC1532522;ZX-AT006542;Tox21_112158;ANW-32594;FCH932373;GM5722;.alpha.,.epsilon.-Diaminocaproic acid;AKOS006239081;AKOS015855172;CS-W019758;DB00123;EBD2198138;FCH2062462;MCULE-3226089160;OR14752;RP21079;RTR-037121;SB23228;CAS-56-87-1;L-Lysine solution, purum, 50% in H2O;NCGC00166296-02;20166-34-1;AC-14492;AJ-26774;AN-23568;AS-11733;BC677886;BR-46553;LS-88418;SC-09670;(S)-.alpha.,.epsilon.-Diaminocaproic acid;AB0010643;AB1002656;L-Lysine, crystallized, >=98.0% (NT);ST2413189;TR-037121;AM20100376;FT-0627942;FT-0693447;FT-0695058;L0129;L-Lysine, Vetec(TM) reagent grade, >=98%;C00047;D02304;M-6169;59617-EP2272516A2;59617-EP2281821A1;59617-EP2295436A1;59617-EP2298762A2;59617-EP2298773A1;59617-EP2301919A1;59617-EP2308828A2;59617-EP2308852A1;064L433;J-521651;(S)-2,6-Diaminocaproic acid;(S)-(+)-Lysine;Lysine;F0001-1472;UNII-AI4RT59273 component KDXKERNSBIXSRK-YFKPBYRVSA-N;UNII-K3Z4F929H6 component KDXKERNSBIXSRK-YFKPBYRVSA-N;UNII-N7U7BXP2OI component KDXKERNSBIXSRK-YFKPBYRVSA-N;0013CD6B-1671-4369-B1BE-F531611E50C7;lysine;Enisyl;Lysine acetate;L-lysine monocation;L-lysinium(1+);l lysine;Acetate, lysine;AC1LD37U;2-Ammonio-2-deamino-L-lysine;(2S)-2,6-Diammoniohexanoic acid;2-Ammonio-2-deamino-L-lysine anion;BDBM50352165;[(5S)-5-amino-6-hydroxy-6-oxohexyl]azanium;(2S)-2,6-diammoniohexanoate;lysine;(2S)-2,6-bis(azaniumyl)hexanoate;L-lysine monocation;L-lysinium(1+);L-lysinium;1lst;2pvu;3a9i;3lp4;3mi3;AC1NUTX8;S-2,6-diaminohexanoic acid;CHEBI:32551;CJ-05248;CJ-24199;A835210",,,,,,,,,,
sucrose,sucrose,,,,,,,,,,
cholesterol,cholesterol;Cholesterol,,,,,,,,,,
testosterone,testosterone,,,,,,,,,,
inosine,inosine,,,,,,,,,,
adenosine 5'-diphosphate,adenosine 5'-diphosphate;ADP,,,,,,,,,,
uridine,uridine,,,,,,,,,,
uridine 5'-monophosphate,uridine 5'-monophosphate;uridine monophosphate,,,,,,,,,,
uridine 5'-diphosphate,uridine 5'-diphosphate;UDP;5'-UDP;uridine-diphosphate;Uridine 5'-diphosphate(UDP),,,,,,,,,,
Galactose,Galactose,,,,,,,,,,
folate,folate;Folic acid,,,,,,,,,,
